Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Age_Group,Income_Band,High_CTR_Low_Conversion,High_CTR_High_Conversion
18,Male,83418.26,Urban,Text,Finance,Search Engine,3,2023-09-02 20:45:56.914447,0.2539,0.0479,18–24,Upper-Middle,0,0
46,Female,43452.2,Suburban,Native,Fashion,Website,4,2023-10-07 20:45:56.914447,0.1863,0.0451,45–54,Middle,0,0
26,Female,79802.87,Urban,Video,Finance,Search Engine,6,2023-09-28 20:45:56.914447,0.1097,0.0322,25–34,Upper-Middle,0,0
31,Male,37682.6,Urban,Video,Food,Social Media,2,2023-06-02 20:45:56.914447,0.1111,0.0722,25–34,Middle,1,0
41,Female,68389.42,Urban,Text,Food,Website,4,2024-01-15 20:45:56.914447,0.2449,0.0612,35–44,Upper-Middle,0,1
31,Male,14918.97,Rural,Video,Food,Website,3,2023-07-20 20:45:56.914447,0.2642,0.0462,25–34,Low,0,0
13,Female,59676.29,Suburban,Banner,Fashion,Website,6,2024-03-17 20:45:56.914447,0.2465,0.0275,18–24,Middle,0,0
39,Male,75660.49,Suburban,Video,Food,Social Media,6,2023-07-29 20:45:56.914447,0.2288,0.0497,35–44,Upper-Middle,0,0
17,Female,60551.68,Suburban,Text,Finance,Social Media,5,2023-11-23 20:45:56.914447,0.0806,0.1015,18–24,Upper-Middle,1,0
43,Female,67850.18,Urban,Banner,Travel,Search Engine,3,2023-11-17 20:45:56.914447,0.1328,0.0404,35–44,Upper-Middle,0,0
16,Male,41185.59,Rural,Video,Fashion,Website,4,2023-07-30 20:45:56.914447,0.2837,0.0312,18–24,Middle,0,0
37,Male,49802.62,Urban,Text,Technology,Social Media,1,2023-12-08 20:45:56.914447,0.2775,0.0417,35–44,Middle,0,0
40,Female,80821.04,Rural,Text,Food,Search Engine,6,2023-04-25 20:45:56.914447,0.3745,0.0223,35–44,Upper-Middle,0,0
65,Female,55574.45,Suburban,Native,Travel,Website,8,2023-08-05 20:45:56.914447,0.1924,0.0507,65+,Middle,0,1
5,Male,62596.4,Rural,Text,Food,Search Engine,7,2023-10-29 20:45:56.914447,0.1525,0.0354,18–24,Upper-Middle,0,0
39,Male,24606.07,Urban,Banner,Health,Social Media,3,2023-11-05 20:45:56.914447,0.0824,0.0483,35–44,Low,0,0
16,Male,46618.87,Suburban,Native,Food,Social Media,3,2023-08-17 20:45:56.914447,0.2089,0.0923,18–24,Middle,0,1
42,Female,22940.16,Suburban,Video,Food,Social Media,5,2024-03-05 20:45:56.914447,0.2428,0.0482,35–44,Low,0,0
33,Female,58501.1,Rural,Native,Travel,Website,3,2023-10-05 20:45:56.914447,0.2462,0.0965,25–34,Middle,0,1
46,Male,88900.67,Suburban,Banner,Technology,Social Media,5,2023-07-23 20:45:56.914447,0.1762,0.0731,45–54,Upper-Middle,1,0
56,Male,69828.57,Urban,Video,Food,Website,10,2023-12-30 20:45:56.914447,0.0666,0.0692,55–64,Upper-Middle,1,0
29,Male,17234.93,Urban,Video,Finance,Website,1,2023-06-18 20:45:56.914447,0.4033,0.0374,25–34,Low,0,0
34,Male,40997.4,Urban,Video,Food,Social Media,6,2023-10-10 20:45:56.914447,0.3883,0.0315,25–34,Middle,0,0
48,Male,49050.72,Rural,Text,Fashion,Website,8,2023-09-20 20:45:56.914447,0.3771,0.074,45–54,Middle,0,1
27,Female,16604.58,Rural,Text,Finance,Search Engine,7,2023-12-12 20:45:56.914447,0.3943,0.0686,25–34,Low,0,1
41,Male,76291.25,Rural,Video,Health,Social Media,2,2024-03-26 20:45:56.914447,0.1113,0.0283,35–44,Upper-Middle,0,0
47,Male,33659.78,Urban,Banner,Finance,Social Media,3,2023-07-16 20:45:56.914447,0.1403,0.0719,45–54,Middle,1,0
18,Female,33776.41,Urban,Banner,Food,Search Engine,9,2023-10-17 20:45:56.914447,0.055,0.0273,18–24,Middle,0,0
12,Female,28431.57,Urban,Text,Food,Search Engine,2,2023-11-21 20:45:56.914447,0.0349,0.0,18–24,Low,0,0
37,Male,43086.92,Suburban,Native,Fashion,Search Engine,3,2023-05-30 20:45:56.914447,0.5208,0.0425,35–44,Middle,0,0
48,Female,59999.47,Suburban,Text,Food,Social Media,10,2023-09-02 20:45:56.914447,0.2335,0.0544,45–54,Middle,0,1
12,Female,40702.59,Suburban,Native,Fashion,Website,3,2023-11-24 20:45:56.914447,0.1023,0.0802,18–24,Middle,1,0
42,Male,35332.64,Rural,Text,Technology,Website,5,2023-09-07 20:45:56.914447,0.1139,0.0615,35–44,Middle,1,0
29,Male,51697.35,Suburban,Text,Health,Social Media,9,2023-08-19 20:45:56.914447,0.4107,0.08,25–34,Middle,0,1
32,Male,17837.58,Urban,Text,Health,Social Media,4,2023-04-25 20:45:56.914447,0.0411,0.0629,25–34,Low,1,0
50,Female,50347.3,Rural,Text,Travel,Website,2,2023-10-04 20:45:56.914447,0.4403,0.0512,45–54,Middle,0,1
37,Other,49792.89,Rural,Text,Food,Search Engine,5,2023-08-07 20:45:56.914447,0.2455,0.0112,35–44,Middle,0,0
22,Male,66936.48,Urban,Native,Technology,Social Media,8,2023-07-18 20:45:56.914447,0.1507,0.0668,18–24,Upper-Middle,1,0
34,Male,27174.61,Rural,Banner,Technology,Social Media,4,2023-07-19 20:45:56.914447,0.3427,0.0091,25–34,Low,0,0
31,Male,57323.04,Urban,Banner,Food,Website,7,2023-05-07 20:45:56.914447,0.192,0.0437,25–34,Middle,0,0
30,Male,41099.5,Suburban,Text,Food,Website,8,2023-10-28 20:45:56.914447,0.3788,0.0341,25–34,Middle,0,0
52,Male,66581.87,Rural,Banner,Food,Search Engine,5,2023-07-12 20:45:56.914447,0.3482,0.0801,45–54,Upper-Middle,0,1
25,Female,73936.01,Urban,Native,Finance,Search Engine,4,2023-06-18 20:45:56.914447,0.189,0.01,25–34,Upper-Middle,0,0
23,Male,60951.21,Urban,Native,Fashion,Social Media,4,2024-01-03 20:45:56.914447,0.0432,0.0351,18–24,Upper-Middle,0,0
38,Female,51723.73,Rural,Banner,Travel,Search Engine,4,2024-01-31 20:45:56.914447,0.0392,0.0655,35–44,Middle,1,0
44,Female,61203.66,Urban,Text,Fashion,Website,6,2023-06-23 20:45:56.914447,0.0549,0.0772,35–44,Upper-Middle,1,0
32,Other,19576.95,Suburban,Text,Technology,Website,8,2023-08-24 20:45:56.914447,0.2581,0.0663,25–34,Low,0,1
16,Female,39259.76,Rural,Native,Technology,Social Media,9,2023-07-02 20:45:56.914447,0.1297,0.0594,18–24,Middle,1,0
36,Male,38072.0,Urban,Text,Fashion,Search Engine,5,2023-08-24 20:45:56.914447,0.3349,0.0423,35–44,Middle,0,0
71,Male,39572.54,Urban,Text,Travel,Search Engine,3,2024-01-05 20:45:56.914447,0.0564,0.0643,65+,Middle,1,0
43,Male,70112.72,Rural,Text,Fashion,Search Engine,6,2023-11-07 20:45:56.914447,0.2648,0.0318,35–44,Upper-Middle,0,0
10,Male,56307.47,Urban,Banner,Health,Social Media,5,2023-08-23 20:45:56.914447,0.259,0.0659,18–24,Middle,0,1
20,Male,32016.01,Rural,Banner,Fashion,Social Media,4,2023-11-27 20:45:56.914447,0.4688,0.0169,18–24,Middle,0,0
36,Male,39206.52,Urban,Video,Travel,Search Engine,6,2023-10-04 20:45:56.914447,0.1396,0.0942,35–44,Middle,1,0
43,Male,69163.1,Suburban,Video,Food,Search Engine,7,2023-11-21 20:45:56.914447,0.1421,0.0781,35–44,Upper-Middle,1,0
24,Male,38484.32,Rural,Banner,Technology,Social Media,4,2023-08-11 20:45:56.914447,0.1328,0.0481,18–24,Middle,0,0
67,Female,28972.92,Rural,Banner,Finance,Social Media,5,2023-09-12 20:45:56.914447,0.185,0.0392,65+,Low,0,0
43,Female,73222.47,Urban,Text,Fashion,Search Engine,10,2023-11-20 20:45:56.914447,0.0521,0.0554,35–44,Upper-Middle,1,0
39,Female,87269.27,Suburban,Native,Travel,Search Engine,8,2024-01-25 20:45:56.914447,0.1282,0.0365,35–44,Upper-Middle,0,0
53,Male,58954.92,Urban,Text,Fashion,Website,3,2023-08-26 20:45:56.914447,0.3804,0.0571,45–54,Middle,0,1
38,Female,45100.51,Suburban,Native,Technology,Social Media,5,2023-07-13 20:45:56.914447,0.3454,0.0488,35–44,Middle,0,0
5,Male,81540.01,Urban,Video,Fashion,Search Engine,3,2023-09-09 20:45:56.914447,0.1341,0.0257,18–24,Upper-Middle,0,0
29,Male,45369.58,Urban,Video,Health,Social Media,3,2024-03-29 20:45:56.914447,0.0682,0.044,25–34,Middle,0,0
25,Male,42594.0,Rural,Banner,Food,Social Media,6,2024-03-28 20:45:56.914447,0.2146,0.0713,25–34,Middle,0,1
29,Female,50112.86,Urban,Native,Food,Website,3,2024-03-03 20:45:56.914447,0.1304,0.0438,25–34,Middle,0,0
36,Female,40010.75,Rural,Video,Food,Website,3,2023-06-29 20:45:56.914447,0.0686,0.0394,35–44,Middle,0,0
45,Other,50591.12,Suburban,Native,Food,Website,3,2024-01-19 20:45:56.914447,0.2677,0.0266,45–54,Middle,0,0
23,Male,49916.42,Urban,Native,Travel,Social Media,6,2024-04-19 20:45:56.914447,0.2409,0.0376,18–24,Middle,0,0
23,Female,66585.97,Urban,Video,Travel,Website,5,2024-04-19 20:45:56.914447,0.0685,0.0722,18–24,Upper-Middle,1,0
33,Female,49861.16,Rural,Text,Technology,Social Media,7,2023-08-30 20:45:56.914447,0.1939,0.0591,25–34,Middle,0,1
43,Male,59908.76,Suburban,Text,Travel,Website,2,2023-07-02 20:45:56.914447,0.3184,0.0332,35–44,Middle,0,0
43,Male,35504.12,Rural,Banner,Travel,Website,7,2023-05-11 20:45:56.914447,0.1897,0.0665,35–44,Middle,0,1
44,Male,73364.29,Urban,Text,Health,Social Media,5,2023-08-19 20:45:56.914447,0.2666,0.0413,35–44,Upper-Middle,0,0
51,Male,51490.88,Urban,Banner,Technology,Social Media,8,2023-12-26 20:45:56.914447,0.2441,0.0555,45–54,Middle,0,1
29,Female,51883.55,Rural,Text,Technology,Social Media,7,2023-09-24 20:45:56.914447,0.2563,0.0695,25–34,Middle,0,1
51,Female,35647.83,Suburban,Banner,Fashion,Search Engine,3,2023-04-29 20:45:56.914447,0.0518,0.0738,45–54,Middle,1,0
40,Female,66560.27,Rural,Video,Food,Social Media,4,2024-02-08 20:45:56.914447,0.1592,0.0292,35–44,Upper-Middle,0,0
37,Female,16835.62,Suburban,Video,Fashion,Website,1,2023-12-14 20:45:56.914447,0.4539,0.0939,35–44,Low,0,1
62,Male,62860.83,Suburban,Text,Fashion,Social Media,6,2023-11-13 20:45:56.914447,0.0683,0.0789,55–64,Upper-Middle,1,0
30,Male,52735.85,Urban,Native,Travel,Website,6,2023-05-10 20:45:56.914447,0.4494,0.0825,25–34,Middle,0,1
23,Female,64098.84,Suburban,Text,Food,Social Media,7,2023-06-03 20:45:56.914447,0.1231,0.0707,18–24,Upper-Middle,1,0
56,Other,51142.75,Rural,Video,Fashion,Social Media,5,2024-02-12 20:45:56.914447,0.0679,0.0851,55–64,Middle,1,0
34,Female,73262.46,Urban,Video,Finance,Website,5,2023-09-04 20:45:56.914447,0.0703,0.0225,25–34,Upper-Middle,0,0
51,Female,62593.39,Rural,Banner,Travel,Website,6,2023-04-25 20:45:56.914447,0.1339,0.0819,45–54,Upper-Middle,1,0
40,Male,48705.42,Rural,Native,Finance,Search Engine,6,2024-04-01 20:45:56.914447,0.1516,0.0535,35–44,Middle,1,0
8,Male,24406.44,Rural,Video,Travel,Search Engine,7,2023-05-01 20:45:56.914447,0.0867,0.024,18–24,Low,0,0
39,Female,38209.73,Rural,Native,Fashion,Social Media,3,2023-10-05 20:45:56.914447,0.2706,0.0579,35–44,Middle,0,1
44,Female,67221.64,Rural,Banner,Travel,Search Engine,7,2023-09-13 20:45:56.914447,0.1486,0.0936,35–44,Upper-Middle,1,0
33,Male,57487.53,Rural,Text,Health,Website,7,2023-09-28 20:45:56.914447,0.2489,0.0561,25–34,Middle,0,1
44,Female,33856.1,Rural,Native,Health,Social Media,2,2023-12-27 20:45:56.914447,0.2672,0.0717,35–44,Middle,0,1
52,Male,76122.4,Suburban,Native,Fashion,Social Media,5,2023-11-22 20:45:56.914447,0.1345,0.0187,45–54,Upper-Middle,0,0
57,Female,32393.33,Suburban,Banner,Health,Website,3,2023-06-12 20:45:56.914447,0.1172,0.1066,55–64,Middle,1,0
46,Male,49841.77,Urban,Native,Finance,Social Media,9,2023-04-24 20:45:56.914447,0.0547,0.0,45–54,Middle,0,0
22,Female,38732.52,Suburban,Banner,Fashion,Search Engine,4,2023-11-24 20:45:56.914447,0.0649,0.0464,18–24,Middle,0,0
36,Other,57824.06,Suburban,Banner,Finance,Social Media,7,2024-03-06 20:45:56.914447,0.1568,0.0344,35–44,Middle,0,0
24,Female,46367.53,Suburban,Video,Health,Website,4,2023-11-12 20:45:56.914447,0.3372,0.0239,18–24,Middle,0,0
28,Female,46809.65,Urban,Native,Fashion,Social Media,5,2023-11-28 20:45:56.914447,0.2337,0.0679,25–34,Middle,0,1
27,Female,33356.05,Urban,Banner,Food,Search Engine,4,2024-01-13 20:45:56.914447,0.4322,0.0605,25–34,Middle,0,1
34,Female,55929.04,Rural,Video,Food,Website,6,2023-05-15 20:45:56.914447,0.2078,0.0442,25–34,Middle,0,0
38,Other,68459.64,Urban,Text,Travel,Search Engine,4,2023-12-31 20:45:56.914447,0.118,0.0485,35–44,Upper-Middle,0,0
66,Male,79403.08,Rural,Text,Technology,Search Engine,7,2023-08-05 20:45:56.914447,0.1605,0.0658,65+,Upper-Middle,1,0
38,Male,63472.85,Urban,Video,Finance,Search Engine,5,2023-07-22 20:45:56.914447,0.0896,0.0313,35–44,Upper-Middle,0,0
61,Female,61065.05,Rural,Native,Food,Website,4,2023-09-01 20:45:56.914447,0.1903,0.0525,55–64,Upper-Middle,0,1
34,Female,47785.05,Rural,Text,Technology,Social Media,7,2024-04-13 20:45:56.914447,0.2704,0.0816,25–34,Middle,0,1
46,Female,84587.11,Urban,Native,Health,Social Media,5,2023-08-26 20:45:56.914447,0.322,0.0728,45–54,Upper-Middle,0,1
29,Male,39692.66,Suburban,Native,Finance,Website,2,2023-09-26 20:45:56.914447,0.0676,0.0643,25–34,Middle,1,0
35,Female,36472.24,Suburban,Native,Health,Search Engine,2,2024-01-07 20:45:56.914447,0.3105,0.0261,35–44,Middle,0,0
24,Male,54682.93,Urban,Banner,Technology,Website,2,2023-06-18 20:45:56.914447,0.3776,0.071,18–24,Middle,0,1
45,Female,39892.2,Urban,Native,Travel,Social Media,5,2023-12-28 20:45:56.914447,0.2282,0.0472,45–54,Middle,0,0
23,Male,47028.99,Urban,Banner,Technology,Social Media,7,2023-05-29 20:45:56.914447,0.2882,0.0669,18–24,Middle,0,1
30,Male,74078.44,Suburban,Text,Finance,Social Media,3,2024-03-21 20:45:56.914447,0.0152,0.0347,25–34,Upper-Middle,0,0
38,Female,58660.43,Urban,Video,Technology,Social Media,3,2024-02-24 20:45:56.914447,0.5373,0.0559,35–44,Middle,0,1
41,Male,83345.98,Rural,Text,Food,Search Engine,6,2023-12-09 20:45:56.914447,0.4238,0.047,35–44,Upper-Middle,0,0
42,Female,57597.17,Suburban,Banner,Travel,Search Engine,3,2024-01-21 20:45:56.914447,0.22,0.0373,35–44,Middle,0,0
27,Male,61988.47,Rural,Banner,Finance,Social Media,8,2023-05-18 20:45:56.914447,0.039,0.0164,25–34,Upper-Middle,0,0
14,Female,42609.38,Urban,Video,Food,Website,5,2024-04-10 20:45:56.914447,0.3378,0.0448,18–24,Middle,0,0
1,Female,62180.85,Suburban,Native,Finance,Social Media,4,2024-02-12 20:45:56.914447,0.3315,0.0545,18–24,Upper-Middle,0,1
21,Female,12285.77,Urban,Native,Health,Website,0,2023-07-25 20:45:56.914447,0.1112,0.003,18–24,Low,0,0
25,Male,70714.94,Rural,Native,Health,Search Engine,4,2023-11-14 20:45:56.914447,0.0355,0.0878,25–34,Upper-Middle,1,0
24,Female,37180.79,Suburban,Video,Food,Website,4,2024-02-02 20:45:56.914447,0.0516,0.0598,18–24,Middle,1,0
22,Male,60163.73,Rural,Video,Technology,Social Media,5,2024-03-29 20:45:56.914447,0.1849,0.0908,18–24,Upper-Middle,0,1
41,Female,66672.58,Urban,Native,Finance,Search Engine,7,2023-10-25 20:45:56.914447,0.2163,0.0422,35–44,Upper-Middle,0,0
30,Female,54928.47,Urban,Banner,Finance,Website,4,2023-08-09 20:45:56.914447,0.1548,0.0526,25–34,Middle,1,0
32,Male,53784.58,Rural,Banner,Fashion,Website,2,2023-12-13 20:45:56.914447,0.2712,0.0241,25–34,Middle,0,0
23,Female,18452.34,Urban,Native,Finance,Search Engine,1,2024-01-26 20:45:56.914447,0.0681,0.086,18–24,Low,1,0
59,Male,65271.3,Urban,Text,Health,Search Engine,3,2023-07-19 20:45:56.914447,0.0271,0.0497,55–64,Upper-Middle,0,0
30,Female,83420.95,Suburban,Text,Fashion,Social Media,3,2023-11-28 20:45:56.914447,0.3626,0.051,25–34,Upper-Middle,0,1
0,Male,42552.87,Rural,Video,Finance,Website,4,2024-02-29 20:45:56.914447,0.2543,0.0459,,Middle,0,0
23,Female,48129.79,Suburban,Video,Health,Social Media,3,2024-03-16 20:45:56.914447,0.4497,0.0464,18–24,Middle,0,0
15,Male,58009.31,Urban,Text,Food,Social Media,4,2023-05-18 20:45:56.914447,0.1799,0.0355,18–24,Middle,0,0
13,Male,83032.62,Rural,Native,Travel,Search Engine,8,2023-07-12 20:45:56.914447,0.3123,0.0257,18–24,Upper-Middle,0,0
41,Other,49521.7,Suburban,Banner,Food,Website,6,2023-11-14 20:45:56.914447,0.2533,0.0861,35–44,Middle,0,1
70,Female,76920.39,Urban,Native,Food,Website,5,2024-02-26 20:45:56.914447,0.247,0.0506,65+,Upper-Middle,0,1
16,Female,48887.77,Urban,Banner,Finance,Website,5,2024-01-12 20:45:56.914447,0.2158,0.0579,18–24,Middle,0,1
28,Female,64029.56,Rural,Text,Health,Search Engine,3,2024-02-02 20:45:56.914447,0.1334,0.0458,25–34,Upper-Middle,0,0
23,Female,27180.03,Suburban,Video,Health,Search Engine,6,2023-08-17 20:45:56.914447,0.0415,0.0235,18–24,Low,0,0
2,Male,10301.17,Rural,Native,Technology,Social Media,6,2023-07-27 20:45:56.914447,0.3493,0.0269,18–24,Low,0,0
52,Female,65726.37,Rural,Banner,Food,Search Engine,4,2023-07-23 20:45:56.914447,0.0598,0.0516,45–54,Upper-Middle,1,0
20,Female,52081.17,Suburban,Banner,Technology,Website,6,2023-12-05 20:45:56.914447,0.2821,0.0649,18–24,Middle,0,1
46,Male,39773.7,Urban,Banner,Finance,Search Engine,7,2023-10-04 20:45:56.914447,0.1963,0.0599,45–54,Middle,0,1
54,Female,37704.02,Urban,Banner,Health,Search Engine,6,2023-07-07 20:45:56.914447,0.422,0.0382,45–54,Middle,0,0
33,Female,47331.22,Rural,Banner,Technology,Website,11,2023-12-29 20:45:56.914447,0.0769,0.0557,25–34,Middle,1,0
19,Female,32844.24,Rural,Text,Health,Search Engine,5,2023-11-20 20:45:56.914447,0.0858,0.0681,18–24,Middle,1,0
-6,Female,16206.62,Rural,Text,Fashion,Website,5,2024-02-03 20:45:56.914447,0.3465,0.0537,,Low,0,1
44,Other,50606.72,Rural,Native,Finance,Website,7,2023-07-02 20:45:56.914447,0.0381,0.0517,35–44,Middle,1,0
67,Female,70698.61,Rural,Text,Health,Search Engine,4,2023-12-19 20:45:56.914447,0.1942,0.0481,65+,Upper-Middle,0,0
28,Female,22224.65,Suburban,Text,Food,Social Media,5,2023-08-15 20:45:56.914447,0.399,0.0537,25–34,Low,0,1
41,Male,78930.21,Rural,Text,Technology,Search Engine,6,2024-01-01 20:45:56.914447,0.3382,0.0874,35–44,Upper-Middle,0,1
29,Female,78924.4,Rural,Banner,Food,Search Engine,4,2023-08-23 20:45:56.914447,0.1052,0.0282,25–34,Upper-Middle,0,0
25,Female,69391.07,Suburban,Video,Health,Search Engine,9,2023-09-05 20:45:56.914447,0.324,0.0612,25–34,Upper-Middle,0,1
58,Male,30407.84,Rural,Video,Technology,Social Media,4,2024-02-22 20:45:56.914447,0.1766,0.0739,55–64,Middle,1,0
37,Male,71198.49,Urban,Native,Finance,Social Media,5,2023-06-13 20:45:56.914447,0.2727,0.0641,35–44,Upper-Middle,0,1
35,Male,42364.2,Rural,Text,Travel,Website,2,2023-11-14 20:45:56.914447,0.1578,0.0395,35–44,Middle,0,0
36,Female,61451.61,Suburban,Banner,Health,Search Engine,6,2024-02-10 20:45:56.914447,0.1046,0.0616,35–44,Upper-Middle,1,0
36,Male,28382.52,Urban,Banner,Food,Search Engine,4,2023-10-26 20:45:56.914447,0.0814,0.076,35–44,Low,1,0
10,Male,63987.35,Suburban,Video,Fashion,Social Media,3,2024-02-25 20:45:56.914447,0.1315,0.0373,18–24,Upper-Middle,0,0
32,Female,51169.42,Rural,Text,Fashion,Search Engine,4,2023-09-05 20:45:56.914447,0.1663,0.0593,25–34,Middle,1,0
60,Female,39694.96,Urban,Banner,Fashion,Search Engine,1,2023-12-13 20:45:56.914447,0.0681,0.0759,55–64,Middle,1,0
46,Female,42452.62,Urban,Banner,Technology,Search Engine,7,2023-11-29 20:45:56.914447,0.0564,0.0526,45–54,Middle,1,0
26,Female,31536.93,Suburban,Native,Fashion,Social Media,4,2023-09-11 20:45:56.914447,0.5044,0.0222,25–34,Middle,0,0
37,Male,48785.5,Suburban,Native,Food,Search Engine,2,2023-07-29 20:45:56.914447,0.3028,0.0312,35–44,Middle,0,0
53,Female,99110.32,Urban,Banner,Finance,Website,6,2023-05-12 20:45:56.914447,0.2919,0.039,45–54,High,0,0
39,Male,5844.18,Urban,Text,Food,Social Media,5,2023-07-03 20:45:56.914447,0.1181,0.0339,35–44,Low,0,0
72,Male,80102.56,Urban,Text,Technology,Social Media,7,2024-01-23 20:45:56.914447,0.0715,0.0541,65+,Upper-Middle,1,0
40,Female,25479.17,Urban,Banner,Fashion,Search Engine,6,2024-03-23 20:45:56.914447,0.3006,0.0708,35–44,Low,0,1
38,Male,45340.87,Suburban,Text,Finance,Social Media,8,2023-09-04 20:45:56.914447,0.1461,0.0506,35–44,Middle,1,0
18,Female,25266.2,Suburban,Banner,Travel,Search Engine,7,2024-03-30 20:45:56.914447,0.1732,0.0454,18–24,Low,0,0
9,Female,43540.75,Suburban,Video,Technology,Website,10,2023-08-21 20:45:56.914447,0.4081,0.0485,18–24,Middle,0,0
50,Female,21609.03,Rural,Banner,Food,Social Media,6,2023-11-12 20:45:56.914447,0.0612,0.0439,45–54,Low,0,0
29,Female,46336.81,Rural,Text,Health,Website,7,2023-12-08 20:45:56.914447,0.1449,0.0673,25–34,Middle,1,0
23,Female,85812.52,Rural,Video,Technology,Search Engine,3,2023-11-10 20:45:56.914447,0.1205,0.0616,18–24,Upper-Middle,1,0
43,Other,54591.09,Urban,Banner,Health,Search Engine,7,2024-04-01 20:45:56.914447,0.1036,0.062,35–44,Middle,1,0
25,Other,54359.26,Suburban,Native,Health,Social Media,6,2024-04-11 20:45:56.914447,0.07,0.0343,25–34,Middle,0,0
45,Male,56943.15,Urban,Native,Technology,Social Media,4,2023-12-22 20:45:56.914447,0.1844,0.0764,45–54,Middle,0,1
38,Female,54627.89,Suburban,Banner,Food,Website,1,2024-03-25 20:45:56.914447,0.231,0.0584,35–44,Middle,0,1
25,Female,48781.58,Urban,Video,Finance,Search Engine,2,2023-09-02 20:45:56.914447,0.0529,0.0548,25–34,Middle,1,0
38,Other,47842.99,Urban,Video,Technology,Social Media,5,2023-10-19 20:45:56.914447,0.1666,0.0721,35–44,Middle,1,0
12,Other,59330.07,Urban,Video,Food,Search Engine,2,2023-11-10 20:45:56.914447,0.2827,0.0342,18–24,Middle,0,0
41,Female,72487.99,Suburban,Native,Travel,Social Media,4,2023-07-03 20:45:56.914447,0.3006,0.0758,35–44,Upper-Middle,0,1
27,Male,68350.0,Rural,Video,Technology,Social Media,4,2024-04-16 20:45:56.914447,0.1309,0.0404,25–34,Upper-Middle,0,0
34,Female,54187.58,Rural,Video,Health,Search Engine,5,2024-01-22 20:45:56.914447,0.1675,0.063,25–34,Middle,1,0
53,Female,82780.09,Urban,Banner,Technology,Social Media,4,2023-10-28 20:45:56.914447,0.3052,0.0733,45–54,Upper-Middle,0,1
35,Male,23608.41,Rural,Video,Food,Search Engine,6,2024-01-05 20:45:56.914447,0.3452,0.0394,35–44,Low,0,0
25,Female,46639.31,Suburban,Video,Health,Website,5,2024-02-29 20:45:56.914447,0.4353,0.0418,25–34,Middle,0,0
49,Female,39653.2,Urban,Video,Fashion,Website,7,2023-12-01 20:45:56.914447,0.1467,0.0643,45–54,Middle,1,0
34,Male,62592.1,Rural,Native,Finance,Website,5,2023-05-11 20:45:56.914447,0.203,0.0437,25–34,Upper-Middle,0,0
53,Female,71858.6,Urban,Video,Finance,Website,7,2024-03-10 20:45:56.914447,0.2946,0.0506,45–54,Upper-Middle,0,1
23,Female,19866.43,Suburban,Video,Finance,Website,4,2023-08-06 20:45:56.914447,0.2103,0.07,18–24,Low,0,1
30,Female,75365.09,Suburban,Banner,Fashion,Social Media,6,2023-07-06 20:45:56.914447,0.2119,0.0411,25–34,Upper-Middle,0,0
20,Female,42660.02,Rural,Video,Food,Search Engine,5,2023-11-03 20:45:56.914447,0.1173,0.0847,18–24,Middle,1,0
